Marty%20Marion	12	2009	321527946
Juan%20Marichal	12	2007	169792462
Dan%20Marion	12	2009	328318314
Marty%20Marion	12	2006	88785356
Dan%20Marion	12	2010	397669967
Dan%20Marion	12	2008	249066386
Red%20Marion	12	2007	171228963
Duke%20Markell	12	2007	0
Cliff%20Markle	12	2011	461497743
Duke%20Markell	12	2006	0
Roger%20Maris	12	2008	253852359
Gene%20Markland	12	2006	0
Cliff%20Markle	12	2008	0
Cliff%20Markle	12	2009	283881689
Dick%20Marlowe	12	2009	0
Duke%20Markell	12	2008	0
Gene%20Markland	12	2007	0
Roger%20Maris	12	2006	90666950
Dick%20Marlowe	12	2011	461502510
Duke%20Markell	12	2011	453127614
Gene%20Markland	12	2008	0
Gene%20Markland	12	2009	0
Roger%20Maris	12	2007	174332851
Dick%20Marlowe	12	2008	0
Roger%20Maris	12	2010	398433075
Duke%20Markell	12	2009	0
Cliff%20Markle	12	2007	0
Gene%20Markland	12	2011	417259274
Gene%20Markland	12	2010	0
Roger%20Maris	12	2009	324956728
Dick%20Marlowe	12	2010	393268402
Cliff%20Markle	12	2006	0
Roger%20Maris	12	2011	463416680
Cliff%20Markle	12	2010	397829854
Dick%20Marlowe	12	2006	0
Dick%20Marlowe	12	2007	0
Duke%20Markell	12	2010	0
Fred%20Marolewski	12	2008	0
Lou%20Marone	12	2008	0
Fred%20Marolewski	12	2007	0
Ollie%20Marquardt	12	2009	268003007
Rube%20Marquard	12	2011	447446304
Harry%20Marnie	12	2006	0
Fred%20Marolewski	12	2011	461510856
Fred%20Marolewski	12	2006	0
Ollie%20Marquardt	12	2007	0
Harry%20Marnie	12	2009	0
Lou%20Marone	12	2007	0
Rube%20Marquard	12	2007	165694464
Rube%20Marquard	12	2010	397699704
Fred%20Marolewski	12	2009	0
Harry%20Marnie	12	2011	430921024
Fred%20Marolewski	12	2010	393268774
Harry%20Marnie	12	2010	0
Ollie%20Marquardt	12	2006	0
Rube%20Marquard	12	2006	88654615
Rube%20Marquard	12	2008	242675707
Ollie%20Marquardt	12	2011	461540403
Lou%20Marone	12	2009	0
Lou%20Marone	12	2011	451279819
Harry%20Marnie	12	2007	0
Lou%20Marone	12	2006	0
Harry%20Marnie	12	2008	0
Ollie%20Marquardt	12	2010	388602791
Ollie%20Marquardt	12	2008	239294877
Rube%20Marquard	12	2009	313571580
Lou%20Marone	12	2010	0
Isidro%20Marquez	12	2006	0
Gonzalo%20Marquez	12	2008	17482605
Gonzalo%20Marquez	12	2011	343344582
Luis%20Marquez	12	2006	0
Gonzalo%20Marquez	12	2009	17482605
Luis%20Marquez	12	2009	261946465
Bob%20Marquis	12	2009	291655347
Bob%20Marquis	12	2007	0
Bob%20Marquis	12	2008	0
Isidro%20Marquez	12	2009	270854962
Jason%20Marquis	12	2009	326620086
Jason%20Marquis	12	2010	394960472
Bob%20Marquis	12	2010	390223980
Bob%20Marquis	12	2011	435708775
Gonzalo%20Marquez	12	2007	17482605
Isidro%20Marquez	12	2010	343707064
Isidro%20Marquez	12	2007	0
Luis%20Marquez	12	2007	0
Bob%20Marquis	12	2006	0
Isidro%20Marquez	12	2011	343707064
Luis%20Marquez	12	2008	0
Jason%20Marquis	12	2011	458159400
Jason%20Marquis	12	2008	253492215
Luis%20Marquez	12	2010	344718899
Jason%20Marquis	12	2006	89723811
Luis%20Marquez	12	2011	344718899
Gonzalo%20Marquez	12	2010	343344582
Jason%20Marquis	12	2007	173865129
Isidro%20Marquez	12	2008	0
Gonzalo%20Marquez	12	2006	17482605
Jim%20Marquis	12	2006	0
Jim%20Marquis	12	2011	461523883
Jim%20Marquis	12	2007	0
Jim%20Marquis	12	2008	254993316
Eli%20Marrero	12	2007	164476238
Connie%20Marrero	12	2010	397885718
Lefty%20Marr	12	2010	397078626
Roger%20Marquis	12	2009	0
Connie%20Marrero	12	2011	453495922
Eli%20Marrero	12	2006	90805888
Roger%20Marquis	12	2011	440297391
Jim%20Marquis	12	2009	318150740
Roger%20Marquis	12	2006	0
Roger%20Marquis	12	2008	0
Lefty%20Marr	12	2008	239306835
Eli%20Marrero	12	2008	232201124
Connie%20Marrero	12	2008	226347339
Connie%20Marrero	12	2007	171215216
Lefty%20Marr	12	2007	0
Lefty%20Marr	12	2006	0
Jim%20Marquis	12	2010	393226213
Eli%20Marrero	12	2010	396788089
Lefty%20Marr	12	2009	327654935
Roger%20Marquis	12	2010	0
Eli%20Marrero	12	2009	281631830
Roger%20Marquis	12	2007	0
Lefty%20Marr	12	2011	461533369
Connie%20Marrero	12	2006	0
Eli%20Marrero	12	2011	447023973
Connie%20Marrero	12	2009	328751879
Oreste%20Marrero	12	2007	158607194
William%20Marriott	12	2007	0
Oreste%20Marrero	12	2008	249776571
Buck%20Marrow	12	2006	0
Oreste%20Marrero	12	2010	393952098
Buck%20Marrow	12	2009	276192504
Ed%20Mars	12	2009	299743961
Buck%20Marrow	12	2010	393194646
Armando%20Marsans	12	2008	213177936
Armando%20Marsans	12	2007	171427619
Oreste%20Marrero	12	2006	0
William%20Marriott	12	2006	0
Ed%20Mars	12	2007	120505839
Oreste%20Marrero	12	2009	314040586
Ed%20Mars	12	2010	395879698
William%20Marriott	12	2008	0
Ed%20Mars	12	2006	78597019
Ed%20Mars	12	2008	249042926
Buck%20Marrow	12	2008	249166694
Buck%20Marrow	12	2007	160524954
Ed%20Mars	12	2011	461506172
William%20Marriott	12	2011	384940249
Buck%20Marrow	12	2011	461485899
Armando%20Marsans	12	2010	397694046
Armando%20Marsans	12	2006	0
Oreste%20Marrero	12	2011	435174250
William%20Marriott	12	2010	384940249
William%20Marriott	12	2009	0
Armando%20Marsans	12	2011	436307118
Armando%20Marsans	12	2009	328541305
Tom%20Marsh	12	2007	79971032
Tom%20Marsh	12	2010	399425062
Fred%20Marsh	12	2006	0
Bill%20Marshall	12	2007	0
Bill%20Marshall	12	2009	259707471
Tom%20Marsh	12	2008	239947758
Bill%20Marshall	12	2008	245599850
Tom%20Marsh	12	2006	79971032
Fred%20Marsh	12	2011	435170423
Bill%20Marshall	12	2011	259707471
